163,15,1,1,2,3,4,4,3,1,3,3,4,4,4,3,1,4,2,1,3,4,1,4,3,2,2,1,1,2,2,4,2,1,2,3,2,2,4,1,2,1,2
164,9,4,3,3,1,2,2,3,2,4,4,3,1,1,3,1,4,1,4,4,2,2,4,4,1,3,2,3,1,2,4,2,4,2,4,4,2,1,2,3,2,4
165,13,4,1,2,3,3,2,2,3,3,4,3,3,2,4,2,2,3,3,1,4,4,3,3,4,3,1,1,3,4,4,4,2,4,3,3,1,1,2,1,1,2
166,3,3,3,1,4,4,2,2,3,2,1,1,3,2,3,1,1,3,4,3,1,4,3,2,1,4,1,1,3,2,1,2,3,1,3,3,1,3,2,1,3,1
167,8,1,2,2,3,4,4,1,4,4,3,2,2,4,2,2,4,1,4,2,4,1,3,3,2,4,1,1,4,3,4,1,1,1,2,1,1,3,3,4,2,2
168,8,1,1,4,3,2,3,2,4,3,3,3,2,1,1,4,1,4,2,4,2,1,4,2,2,3,1,3,1,4,4,4,4,4,4,1,2,4,3,4,2,2
169,12,4,2,4,3,2,1,3,3,1,1,1,4,2,2,1,2,2,3,4,2,4,1,4,3,3,2,3,1,2,2,3,3,4,4,4,3,3,4,3,1,2
170,12,1,1,1,2,2,3,4,4,3,4,2,2,2,2,4,2,4,1,2,2,2,4,4,2,2,2,3,2,3,2,1,3,1,4,4,2,2,3,3,3,4
171,10,1,2,4,1,4,4,3,2,2,1,1,1,1,4,1,2,1,1,2,2,2,2,4,2,2,4,3,3,1,4,3,3,4,2,1,2,1,1,2,1,4
172,7,3,4,3,2,4,3,2,3,4,4,4,2,1,4,4,2,3,4,3,1,1,2,2,2,1,1,2,3,4,2,2,2,2,4,1,4,2,4,2,4,4
173,9,3,4,2,3,1,3,2,2,3,2,2,1,2,3,3,3,3,1,3,3,4,1,3,4,4,4,2,2,3,2,2,2,4,4,3,1,4,3,3,1,1
174,16,2,2,1,1,1,1,1,3,3,4,4,3,2,1,4,4,3,1,2,1,2,2,2,2,3,4,3,3,3,1,4,2,3,3,3,1,2,1,4,4,3
175,9,2,3,1,2,1,1,4,3,2,2,3,3,4,4,4,2,3,2,1,3,4,3,1,3,2,3,2,3,2,4,2,4,3,3,4,4,2,4,2,1,3
176,5,1,1,3,2,1,2,4,3,4,2,4,1,1,2,3,3,2,4,1,2,2,2,2,1,4,4,2,4,4,4,3,2,3,3,4,1,4,3,2,3,3
177,2,4,3,2,3,2,2,2,2,1,1,4,1,2,1,2,2,2,4,1,2,2,2,3,4,1,1,1,1,2,4,1,1,3,1,2,3,3,2,2,1,1
178,8,4,4,1,1,4,2,4,1,2,3,1,2,2,2,4,2,4,3,1,3,3,4,4,1,3,3,4,3,4,1,1,1,4,1,3,4,4,3,2,2,1
179,13,4,1,4,1,2,3,4,1,1,4,3,1,3,2,2,3,2,2,1,1,2,1,2,2,4,3,2,4,2,2,3,4,4,3,4,1,2,4,4,4,3
180,15,3,4,3,3,3,4,4,2,1,3,4,3,1,4,2,3,1,4,1,2,4,3,4,4,4,3,1,4,2,2,1,3,4,3,2,4,3,3,2,1,2
181,1,4,1,2,4,2,3,3,4,3,3,4,1,3,4,3,3,2,1,2,3,2,1,3,3,2,4,4,3,3,4,3,4,2,1,3,1,1,1,1,1,4
182,13,1,4,2,2,1,3,3,4,1,3,3,2,3,2,1,2,2,4,1,3,2,4,1,4,2,1,3,1,1,4,1,4,4,4,3,4,4,3,3,3,2
183,14,3,1,2,3,2,1,2,1,2,2,4,1,1,1,3,2,2,4,4,4,4,4,4,1,1,2,4,1,3,4,4,1,4,1,4,2,4,3,1,1,1
184,2,1,4,2,4,1,3,4,2,2,2,3,4,4,2,2,3,4,1,3,1,4,4,4,3,1,3,1,1,4,2,2,2,3,4,2,4,2,4,2,3,2
185,8,2,3,2,4,1,3,2,4,1,2,4,2,3,4,4,4,3,4,4,3,1,4,4,3,4,4,1,4,2,3,3,3,1,2,3,2,3,3,3,3,1
186,2,1,2,3,1,3,1,4,4,2,4,1,1,3,1,2,4,1,1,3,2,2,4,2,4,4,4,3,4,2,3,3,2,2,1,1,2,4,3,3,1,2
187,14,1,3,2,4,3,2,3,3,4,1,1,4,3,2,4,1,1,2,1,1,4,1,1,1,2,1,1,2,4,2,3,4,1,4,4,2,3,3,4,3,1
188,4,2,4,2,4,2,2,1,1,3,4,4,3,3,2,1,4,2,2,2,1,4,2,2,1,3,2,3,1,1,2,3,3,2,3,2,3,2,2,3,1,2
189,5,3,3,4,1,2,2,3,1,3,4,4,2,4,2,1,4,4,4,3,1,1,2,3,3,4,4,2,1,2,1,1,1,1,4,2,1,1,4,1,4,3
190,9,4,1,1,2,1,4,4,4,4,2,4,3,2,3,3,3,3,3,3,1,1,1,3,3,3,4,1,2,2,4,1,3,4,1,4,1,3,2,4,2,4
191,2,4,1,2,3,3,1,1,4,1,2,4,2,3,2,4,4,2,4,1,1,1,4,2,4,2,2,2,3,3,3,2,4,4,1,4,2,4,3,3,2,4
192,14,3,3,2,3,2,4,2,1,4,2,4,4,4,1,4,1,3,4,2,4,4,4,2,1,3,4,3,2,3,2,3,1,2,1,3,1,4,2,4,4,2
193,6,1,4,2,2,4,4,2,4,4,3,3,2,3,4,2,2,2,1,2,1,4,2,3,1,1,2,4,2,1,1,4,1,1,2,1,4,4,1,2,1,1
194,6,2,3,4,4,2,3,1,1,2,2,3,2,3,2,2,2,3,2,4,3,1,1,3,3,4,4,4,3,2,3,1,1,3,1,4,1,4,4,3,4,4
195,3,2,2,4,2,2,4,1,2,1,3,2,4,4,2,3,2,2,2,4,1,3,4,4,1,2,1,4,2,2,1,3,4,1,2,1,4,3,4,2,2,1
196,16,2,1,1,1,4,1,4,3,4,4,4,2,2,3,4,4,1,1,4,4,2,2,1,3,2,1,1,1,2,3,3,1,1,4,3,3,2,3,4,2,4
197,2,1,2,4,1,3,2,2,1,4,1,4,4,2,1,1,2,1,3,2,2,2,4,2,2,4,4,2,4,2,1,3,4,2,2,3,3,4,3,3,3,3
198,7,1,3,1,3,1,3,3,2,3,2,4,3,2,2,4,4,4,3,1,4,4,2,3,3,1,3,2,1,1,4,3,3,2,4,4,2,3,1,4,1,4
199,4,2,1,4,1,3,2,1,3,4,2,3,3,2,2,4,2,2,1,1,4,2,2,4,1,1,3,4,4,2,3,2,4,4,3,4,3,4,4,4,1,4
200,6,3,3,1,1,2,3,2,4,4,1,1,3,1,1,2,4,4,1,4,1,1,2,2,1,4,2,3,2,1,2,4,4,2,4,3,1,1,3,1,1,2
201,14,3,4,4,2,3,4,4,1,4,2,3,4,2,3,3,4,3,1,2,2,1,4,1,2,4,1,4,2,2,2,4,2,2,3,2,4,2,3,2,4,2
202,2,2,1,1,1,1,1,2,4,2,3,3,2,3,2,1,4,1,1,3,4,3,1,1,1,3,4,4,2,2,4,2,3,2,3,1,2,4,2,3,4,1
203,3,4,4,2,2,4,1,1,3,3,3,1,4,4,1,3,3,3,4,1,3,1,1,2,2,3,2,1,1,3,3,3,3,1,2,1,1,3,1,1,1,4
204,14,2,1,2,1,3,3,2,2,2,3,2,1,3,1,3,3,2,1,1,2,2,2,4,2,3,3,4,1,2,2,1,4,3,1,3,1,3,4,4,3,4
205,3,3,2,1,1,4,3,2,1,4,2,2,4,2,4,3,1,1,2,4,4,2,3,1,1,4,3,3,3,4,3,1,4,2,2,3,3,3,3,4,3,3
206,14,1,3,1,3,2,4,4,4,3,4,4,4,2,2,3,3,1,4,3,1,4,2,1,1,4,1,1,2,1,3,2,4,4,2,3,3,1,4,4,1,3
207,6,4,3,1,3,2,3,2,4,2,2,3,1,3,2,3,2,1,2,4,1,3,1,3,2,1,4,1,1,3,1,3,4,4,1,1,1,3,4,3,3,4
208,5,4,1,3,3,1,1,4,3,2,3,1,3,4,4,4,2,4,1,1,2,4,1,3,1,4,4,2,1,1,4,4,1,2,4,2,3,4,4,1,3,1
209,14,3,2,2,1,2,3,1,3,1,3,3,2,2,3,4,2,1,3,3,4,3,3,3,1,4,3,1,1,2,4,3,2,3,1,2,1,3,1,2,3,1
210,10,1,2,4,4,1,4,1,2,3,1,2,2,4,1,4,3,2,3,1,2,2,1,1,2,3,3,3,1,3,2,4,2,3,2,1,4,3,2,1,4,2
211,16,1,3,1,3,2,1,1,1,3,1,1,2,2,2,3,4,2,1,4,3,1,4,4,3,4,4,2,2,2,2,1,4,2,4,1,4,3,2,3,3,4
212,7,2,1,4,1,2,4,3,2,4,1,4,2,1,1,2,4,3,1,2,3,4,4,2,3,2,1,4,1,4,3,4,4,3,1,3,3,1,3,4,2,3
213,3,4,3,3,3,4,3,2,3,4,2,1,1,4,3,4,1,1,1,3,1,3,3,3,1,1,4,1,1,3,2,3,3,4,2,2,4,3,1,1,1,3
214,14,4,4,4,4,4,1,3,2,4,2,2,2,4,2,2,3,4,3,3,2,2,4,4,3,4,1,4,3,2,4,1,3,4,4,3,3,2,3,3,3,3
215,2,1,2,1,3,3,3,1,4,4,4,2,2,1,3,3,4,3,3,1,3,4,4,3,2,2,1,1,3,2,4,4,1,4,4,4,1,2,2,3,1,3
216,3,4,2,3,4,1,3,1,4,3,1,1,2,3,2,3,3,3,1,3,4,4,1,2,4,3,1,3,2,1,4,2,3,3,2,4,1,4,1,1,4,2
217,15,3,2,2,3,3,1,3,3,2,2,2,1,2,4,2,1,2,2,3,1,2,3,3,4,1,4,4,4,1,3,1,2,1,3,4,2,2,3,1,3,1
218,15,4,3,1,3,3,1,2,4,2,1,3,4,2,4,3,2,1,3,1,1,4,1,2,4,3,3,4,4,1,4,2,1,1,4,1,1,3,1,2,1,1
219,13,2,3,2,2,1,2,1,4,1,4,2,2,2,3,3,2,1,3,4,2,4,1,2,3,4,1,1,2,2,1,1,1,1,4,2,2,3,2,3,1,2
220,2,2,4,3,3,2,4,2,4,4,4,1,1,4,1,3,2,1,3,1,1,1,1,4,2,1,4,1,2,2,4,1,1,4,1,4,3,3,3,1,3,4
221,15,4,2,3,1,4,4,2,2,1,3,3,3,4,4,4,1,1,1,2,1,2,4,1,2,3,1,2,4,1,2,2,1,1,2,4,3,2,2,2,1,2
222,6,4,1,4,1,4,2,4,4,4,2,2,4,4,3,1,1,4,4,1,4,1,2,1,1,2,2,2,2,2,2,1,2,2,3,1,4,1,4,4,3,3
223,10,3,4,2,2,4,4,2,2,3,3,3,4,1,1,4,2,4,4,1,2,2,1,3,2,2,3,3,3,4,1,2,3,1,4,4,2,2,2,3,2,2
224,2,3,1,3,4,1,3,4,2,4,4,4,4,3,4,3,2,3,4,3,2,4,1,2,4,3,2,1,4,4,2,3,3,3,4,2,2,3,4,1,4,1
225,12,2,3,2,3,1,3,4,1,3,4,1,3,4,4,4,3,1,3,3,2,3,3,3,2,1,1,4,3,1,2,1,4,1,1,1,4,3,3,1,4,3
226,15,1,4,4,3,3,3,1,4,3,2,1,2,4,4,3,3,4,2,3,3,2,1,1,2,2,2,2,2,2,4,2,4,2,4,2,3,2,2,2,2,1
227,3,2,1,4,4,4,4,1,3,3,2,2,1,2,2,3,4,4,4,2,4,4,2,2,4,2,4,2,3,1,2,3,4,1,4,2,2,1,2,3,2,3
228,13,3,3,3,2,4,1,1,2,1,1,4,3,4,4,3,2,4,3,4,4,2,4,2,1,4,3,1,2,1,1,3,3,3,4,1,2,1,3,2,1,1
229,1,2,4,4,2,4,2,2,3,1,3,1,1,2,4,2,2,1,2,1,2,1,2,3,2,1,3,4,4,2,2,4,2,1,1,4,4,2,3,1,4,2
230,9,2,3,3,3,3,1,3,2,2,4,2,3,2,1,4,2,3,4,4,1,1,2,2,2,4,4,1,4,1,1,3,2,4,2,1,1,2,1,4,1,1
231,17,2,4,4,3,4,3,4,1,2,4,3,2,2,4,2,2,4,1,1,4,1,4,1,3,4,3,4,3,3,1,2,4,1,1,3,3,1,4,2,2,2
232,2,3,1,3,1,2,4,3,4,3,2,4,3,1,4,2,4,4,4,2,2,3,3,3,3,3,3,1,2,4,1,2,3,4,2,2,3,3,3,3,3,4
233,13,1,4,4,4,3,2,2,1,2,1,1,1,4,4,4,3,2,1,1,2,1,3,4,3,3,4,4,3,1,4,2,3,4,2,3,2,2,1,2,3,2
234,15,2,3,4,1,3,1,1,3,4,3,2,4,2,2,3,2,2,3,1,4,4,4,1,1,1,3,2,1,3,4,3,3,4,2,4,3,1,3,3,3,2
235,6,2,3,3,2,4,1,2,1,2,4,2,2,3,3,2,2,1,2,2,3,2,4,3,3,4,2,2,2,2,2,1,3,2,1,4,1,1,3,3,2,3
236,1,3,4,2,1,2,1,4,4,3,3,3,3,3,2,1,4,4,1,1,3,2,1,2,2,3,4,2,1,2,3,4,4,2,4,2,1,3,2,3,4,3
237,5,4,2,3,4,1,2,1,1,4,4,3,1,1,3,4,1,3,1,1,3,1,2,2,3,2,1,4,4,2,1,1,2,4,3,4,2,1,4,3,1,2
238,4,2,4,1,1,3,2,2,4,3,1,4,4,4,1,3,3,1,3,3,3,4,2,2,2,4,2,1,4,4,4,2,3,1,4,4,4,2,3,2,4,1
239,4,3,3,3,1,3,2,2,3,1,3,2,3,1,4,3,4,4,1,1,4,1,2,3,2,3,1,4,4,4,1,2,2,3,1,3,2,3,2,2,3,2
240,12,1,2,4,1,4,4,3,1,3,2,1,3,2,1,3,2,3,3,3,4,2,3,2,2,1,3,1,3,3,4,1,3,3,1,4,3,4,4,2,4,4
241,6,1,4,4,2,3,3,4,2,3,4,3,4,1,1,3,3,2,1,4,4,1,4,4,4,1,4,4,2,1,1,3,4,3,3,4,2,2,3,3,3,1
242,10,4,4,2,1,2,4,1,2,3,3,2,1,1,2,1,4,3,4,3,4,2,1,3,4,1,4,4,1,2,1,3,3,4,2,2,1,2,1,2,2,2
243,12,2,4,4,4,4,1,4,1,4,2,2,1,1,1,1,2,3,4,4,3,3,4,2,4,3,4,3,4,3,2,4,3,3,2,1,4,1,1,4,3,3
244,5,2,1,2,3,4,2,1,3,2,1,2,4,2,1,4,2,2,2,4,3,4,3,1,2,4,2,4,1,2,3,3,4,4,1,2,2,3,4,4,3,2
245,12,2,1,2,3,3,3,2,1,4,1,4,4,3,4,3,1,3,3,1,3,4,3,4,2,1,4,3,2,4,3,1,4,3,1,4,4,2,2,4,1,3
246,10,4,4,1,4,3,3,4,3,3,1,2,2,3,4,3,2,1,1,2,4,3,4,3,2,3,1,3,3,4,4,3,3,1,3,2,3,3,1,1,4,1
247,9,2,2,4,1,4,1,2,4,4,4,1,1,3,2,4,1,3,3,1,3,2,1,3,3,3,2,2,2,3,4,1,4,1,4,2,2,4,4,2,1,2
248,11,2,1,2,1,3,4,2,1,2,4,4,4,3,4,4,1,1,4,1,3,3,3,4,1,2,4,3,4,1,4,4,1,1,2,4,4,1,4,2,1,1
249,10,3,1,2,3,3,2,3,3,1,4,2,2,4,3,3,4,1,2,2,4,1,2,1,4,1,1,4,1,2,4,1,3,1,2,1,1,1,2,2,4,1
250,6,4,2,4,2,3,2,4,3,1,4,1,2,3,4,4,2,3,4,1,1,3,2,4,3,3,4,1,1,1,1,3,2,4,2,2,1,3,3,4,3,4
251,7,1,4,1,4,2,2,3,2,1,4,3,2,2,3,2,3,1,2,3,2,4,2,4,4,1,4,4,1,3,4,1,1,1,3,1,2,1,2,1,3,1
252,17,4,1,2,4,3,3,2,2,4,1,4,2,3,3,4,2,3,3,3,3,4,3,1,3,2,2,3,4,4,3,1,3,3,3,2,2,4,2,2,2,4
253,7,3,1,2,2,2,4,1,2,3,1,4,2,1,1,2,2,4,1,3,1,4,4,2,4,4,2,4,4,3,1,4,3,1,3,2,1,2,3,3,1,4
254,13,4,2,2,3,4,2,3,4,3,2,4,4,4,4,4,3,4,3,1,4,1,1,4,4,2,1,4,2,2,1,1,4,3,4,2,2,4,1,2,4,1
255,14,3,2,4,4,1,1,3,3,3,4,3,2,4,2,3,2,1,3,3,3,4,4,3,4,2,4,1,3,3,1,1,4,3,2,4,3,1,1,2,4,3
256,1,3,3,2,2,1,3,1,4,3,3,2,2,3,2,1,4,1,3,3,3,1,4,4,3,2,2,3,2,1,1,1,4,3,3,2,2,2,1,2,2,4
257,9,3,3,3,4,2,4,4,1,1,4,2,4,3,1,1,2,2,1,4,3,3,4,1,4,1,4,4,2,3,2,1,3,4,1,4,4,3,2,4,3,2
258,6,1,3,3,2,3,3,2,4,2,2,4,1,2,3,4,1,2,1,1,1,4,4,2,2,3,4,2,3,1,1,2,4,3,4,4,4,2,4,2,4,3
259,12,3,3,1,4,2,4,1,1,2,3,4,3,4,1,1,1,1,4,1,4,2,4,4,1,4,1,4,3,2,1,3,1,4,1,3,1,2,1,1,2,3
260,8,1,4,1,4,1,3,4,2,4,3,3,4,1,2,1,2,2,2,4,2,3,1,4,1,4,4,1,1,3,4,2,1,1,2,2,2,1,1,4,1,1
261,3,2,3,4,2,1,1,1,2,2,3,4,4,2,1,3,1,2,3,1,2,4,1,4,3,1,3,1,2,4,2,3,3,3,3,1,2,3,2,4,2,2
262,15,2,2,1,3,3,3,1,2,1,1,3,1,2,4,2,2,4,1,1,3,1,1,1,4,1,1,4,2,4,1,4,2,1,2,1,2,1,3,4,2,2
263,3,4,1,2,3,3,3,2,3,1,4,4,4,1,3,1,3,2,3,2,4,4,2,2,4,1,3,1,1,4,1,2,1,2,4,2,4,3,1,3,1,4
264,2,4,1,2,2,3,4,1,3,4,3,4,1,2,1,4,2,1,3,1,3,3,2,3,1,3,2,1,2,4,3,2,3,4,2,2,1,2,1,1,3,1
265,9,1,1,4,4,1,3,4,2,3,4,3,1,4,4,2,4,1,3,3,3,3,1,2,2,1,1,2,4,1,3,3,1,3,2,1,2,4,4,2,3,3
266,12,2,1,1,2,1,1,3,4,2,2,2,1,3,2,4,2,4,3,1,3,2,3,3,1,1,1,4,1,2,3,1,2,1,4,4,2,2,1,3,2,1
267,8,3,3,2,2,1,2,1,1,4,4,3,3,3,1,1,2,4,3,4,3,4,1,2,1,4,1,4,2,3,1,3,3,2,4,4,3,1,1,4,4,1
268,4,3,1,1,4,1,3,1,2,1,4,1,1,2,2,3,1,3,2,1,3,3,1,2,2,3,4,1,4,4,1,1,1,1,1,1,3,4,1,1,3,3
269,2,3,2,4,2,3,1,2,4,2,1,1,2,2,1,4,4,3,3,4,2,4,4,1,4,3,2,2,4,1,4,3,4,3,3,2,2,3,1,2,3,1
270,15,4,1,1,4,1,4,2,3,2,1,4,4,3,2,2,4,2,1,2,3,2,4,1,4,2,2,3,2,3,3,3,4,2,1,2,1,3,2,4,3,3
271,5,1,3,2,2,3,3,4,4,3,3,3,3,3,2,3,1,2,3,4,1,3,2,1,2,2,3,3,4,1,4,3,4,3,1,1,4,4,3,4,1,3
272,8,2,4,3,4,1,2,2,3,4,1,1,2,3,1,2,4,3,2,2,2,2,2,3,1,3,3,3,1,4,1,1,2,4,4,4,1,3,1,1,4,4
273,2,1,4,3,3,3,2,4,1,3,2,1,1,1,1,3,1,2,2,1,1,2,4,1,2,2,3,4,4,4,3,4,4,4,3,3,1,1,2,1,2,4
274,2,2,1,4,4,4,1,4,1,1,2,2,1,2,3,2,1,1,4,3,1,1,2,3,3,3,2,2,1,1,3,1,1,2,2,4,2,3,2,2,4,1
275,3,1,2,2,3,4,1,4,2,2,3,1,2,3,2,2,3,2,4,2,3,4,3,2,2,4,4,4,4,3,3,2,2,4,3,4,1,3,2,2,3,3
276,7,4,1,3,4,4,4,1,1,2,2,1,1,2,1,2,2,2,3,1,3,1,2,1,2,4,2,4,1,2,3,2,4,3,3,4,2,1,2,4,3,3
277,14,1,3,4,2,4,2,1,2,3,4,3,2,1,4,4,2,4,1,2,2,3,2,1,1,3,1,4,2,2,1,1,3,4,4,1,2,3,1,3,4,4
278,11,3,1,3,3,4,1,2,2,1,1,1,3,1,4,1,4,3,4,2,3,4,3,3,3,1,3,1,2,3,3,3,4,4,2,2,3,3,2,1,2,2
279,2,3,3,4,4,2,2,4,1,1,2,4,3,1,4,4,3,2,2,2,2,2,4,2,4,3,2,3,3,1,2,1,2,4,1,3,2,4,1,1,3,3
280,13,4,4,4,3,4,1,2,4,1,2,1,1,3,1,3,4,3,1,3,3,4,3,1,4,1,3,4,3,2,2,1,3,1,2,2,2,2,3,4,2,4
281,5,1,1,4,4,1,4,1,2,4,3,2,1,1,1,3,2,3,2,4,1,2,1,3,2,3,4,2,3,2,3,2,3,2,2,4,3,2,1,4,3,2
282,13,4,1,1,4,3,4,3,2,2,4,2,4,1,1,2,1,4,1,1,3,4,2,2,4,2,2,4,4,3,3,3,3,3,1,4,3,3,4,1,2,4
283,7,2,3,1,1,3,2,2,3,4,3,1,1,4,1,2,3,3,3,1,4,2,3,4,2,4,4,3,3,2,3,1,3,4,3,3,4,2,3,3,3,2
284,9,4,2,1,2,2,3,2,3,1,1,1,2,1,2,2,3,2,3,1,4,2,2,2,4,2,2,2,2,4,2,4,3,1,3,2,3,4,3,3,4,4
285,2,4,2,1,4,2,3,4,4,4,4,1,1,4,1,4,2,1,3,1,4,1,2,3,2,2,3,1,1,3,2,2,3,2,2,3,1,4,3,3,2,3
286,5,3,3,1,4,1,1,4,4,1,1,4,2,4,1,1,2,3,1,1,4,2,1,2,3,4,4,3,2,2,2,4,4,4,3,4,4,1,1,3,3,4
287,16,1,2,2,3,4,2,1,2,3,3,2,2,3,2,2,3,2,4,3,4,3,4,4,4,3,1,2,1,3,1,3,3,4,2,2,4,4,3,3,2,1
288,7,4,1,3,2,3,3,4,1,4,1,4,4,2,4,3,2,3,4,2,3,3,2,3,1,3,4,3,2,2,3,4,3,3,4,1,4,2,4,4,3,1
289,16,1,4,1,4,4,3,4,1,4,1,2,1,3,2,2,3,4,2,2,1,3,4,3,2,2,4,1,2,2,3,3,2,2,4,1,1,3,3,3,3,4
290,14,4,3,4,2,4,1,4,2,3,1,3,1,3,3,3,4,3,1,1,2,4,4,4,1,4,2,2,3,2,3,1,1,2,2,2,2,3,3,3,2,4
291,10,1,1,1,1,4,4,2,3,1,3,1,3,4,4,3,2,4,3,2,3,4,4,3,4,3,2,2,4,2,3,1,2,2,2,1,3,1,3,1,2,1
292,11,2,4,4,3,1,3,4,1,2,2,3,4,1,3,1,1,3,3,3,1,3,2,3,1,3,4,2,4,2,3,2,3,4,3,3,3,4,2,1,4,1
293,2,2,1,4,4,3,4,4,4,1,3,2,3,4,4,4,3,4,1,3,2,1,3,2,4,2,4,1,2,1,2,4,3,3,2,1,3,3,3,2,4,2
294,12,4,1,1,1,3,2,2,3,4,4,1,1,3,4,3,3,3,4,3,3,4,3,1,2,1,2,1,1,3,3,1,4,1,3,1,3,4,3,4,4,1
295,17,3,3,1,1,1,3,1,1,1,1,1,3,1,1,1,2,3,4,1,2,1,1,1,1,2,3,1,3,1,2,4,2,3,2,1,1,3,1,2,1,1
296,9,3,1,2,2,3,2,4,1,1,4,3,4,1,3,4,4,2,4,4,2,3,4,2,4,4,4,1,1,3,3,4,1,4,3,4,3,3,2,3,4,3
297,4,1,1,1,1,4,3,4,2,2,2,1,1,1,2,4,1,4,3,3,1,2,1,4,4,3,3,2,3,2,1,2,4,2,2,2,2,3,1,1,2,1
298,3,1,3,3,4,3,2,2,2,3,1,4,4,3,1,4,2,2,2,3,3,2,4,4,2,2,4,1,3,1,3,2,3,1,3,4,2,3,2,4,3,2
299,8,3,4,4,3,4,1,1,1,4,2,1,1,3,1,1,4,3,2,2,3,2,3,2,3,1,2,4,4,1,1,4,4,4,2,4,3,1,4,4,2,4
300,13,3,3,4,3,3,4,3,1,3,1,4,3,3,4,4,1,1,3,4,4,3,3,4,2,1,4,3,1,2,3,1,1,3,3,3,4,1,2,3,1,4
301,8,3,2,4,3,3,2,2,4,1,4,2,1,1,4,2,2,3,1,2,1,4,4,4,3,3,1,3,1,1,3,2,1,3,2,1,2,1,4,3,2,4
302,11,2,1,2,4,1,4,2,1,1,3,2,1,4,2,3,1,3,2,3,2,4,1,2,2,3,2,2,4,4,3,3,2,3,1,4,1,2,1,1,2,1
303,7,1,1,4,3,4,3,4,2,3,1,2,2,2,2,1,1,1,2,1,2,3,3,3,3,4,3,1,2,2,1,1,1,2,1,4,1,2,3,2,4,2
304,5,1,2,2,4,1,2,3,4,4,2,2,2,4,4,4,4,2,2,3,4,4,2,3,1,3,3,4,3,2,1,4,3,4,1,4,2,1,3,3,3,3
305,11,2,3,1,1,4,1,2,2,2,4,4,3,1,2,3,3,2,3,3,1,4,1,4,3,3,1,4,3,2,4,1,2,3,2,2,4,2,3,4,3,2
306,8,2,3,2,3,4,1,4,1,2,2,4,4,1,1,3,2,3,3,3,2,1,4,2,4,4,2,3,4,2,3,2,3,4,1,2,2,4,1,3,1,4
307,9,1,2,3,3,2,1,3,1,4,2,2,4,3,4,3,3,1,3,3,1,3,2,2,2,3,1,1,3,3,1,4,4,4,3,3,3,3,2,2,3,1
308,8,4,4,3,2,1,1,1,2,3,4,2,1,1,1,1,3,3,2,2,4,2,1,4,1,4,1,1,3,4,4,3,3,2,4,3,2,2,1,4,4,4
309,14,4,3,2,2,3,1,1,2,2,2,3,4,1,4,2,2,2,1,2,2,4,2,3,2,1,2,1,3,3,3,3,4,3,4,4,1,2,1,2,3,3
310,5,3,1,1,2,1,1,3,4,2,4,2,1,1,4,4,3,1,4,2,1,1,1,2,3,3,1,4,3,1,2,3,2,4,2,3,2,1,4,4,3,1
311,2,3,4,1,2,3,1,2,2,4,3,4,1,4,4,2,2,1,4,1,4,1,3,3,1,3,4,2,4,2,1,2,1,2,2,3,3,1,4,2,4,4
312,10,3,4,3,3,2,1,3,3,2,4,1,1,3,3,2,4,1,2,4,4,1,3,4,1,3,2,4,4,4,2,2,3,2,1,4,1,1,3,1,2,4
313,5,2,2,2,1,2,2,4,3,4,2,1,2,2,1,2,1,1,3,2,4,3,1,3,4,2,4,1,3,3,1,2,1,3,1,4,1,1,1,3,3,2
314,6,4,1,1,1,1,2,2,2,3,1,1,2,3,4,2,1,1,3,3,2,3,4,3,1,3,3,4,3,3,4,3,3,2,1,3,1,3,3,2,3,2
315,1,3,3,4,4,1,3,2,3,1,2,2,4,1,4,1,2,4,2,4,2,3,4,1,1,2,2,4,1,4,4,3,4,1,1,2,4,2,3,3,2,1
316,5,4,3,2,4,3,4,2,2,1,2,1,3,3,3,3,1,3,3,3,3,3,1,3,2,3,4,1,2,4,3,1,2,4,3,3,1,4,2,3,4,1
317,12,3,2,2,2,4,4,3,2,2,4,4,1,4,1,1,1,4,3,3,3,1,2,3,4,3,1,1,3,3,4,2,2,1,4,4,2,2,4,3,2,3
318,6,1,1,4,1,1,3,3,2,3,3,4,1,4,2,3,1,1,4,1,3,4,3,1,3,4,4,4,1,1,3,3,2,4,1,2,3,4,1,1,1,2
319,9,4,3,1,4,4,4,3,3,1,1,4,4,3,3,3,4,4,4,4,3,3,2,3,1,4,1,4,1,3,3,2,1,2,4,2,1,2,3,2,1,2
320,3,3,3,2,1,3,4,1,4,4,2,3,2,3,2,2,2,2,1,4,4,1,4,4,2,3,1,3,3,4,2,2,2,2,3,2,4,4,4,2,2,2
321,16,2,2,3,3,2,4,1,4,3,3,2,1,4,4,4,2,3,3,4,3,1,4,4,1,4,1,4,2,2,3,3,2,4,1,2,2,4,1,4,3,3
322,15,2,2,1,2,2,2,3,1,1,1,3,1,3,3,2,3,1,2,1,3,1,4,3,1,4,2,2,3,4,1,1,1,2,3,2,4,1,4,1,2,1
323,15,3,3,2,1,3,4,3,2,4,3,2,3,1,3,3,1,4,2,2,3,3,2,2,2,2,1,3,4,1,1,4,3,2,4,3,1,3,1,2,2,2
324,17,2,4,3,3,1,3,3,3,3,3,4,1,3,2,4,4,2,2,3,2,2,1,2,4,4,2,1,4,1,4,1,2,1,4,3,2,4,3,4,4,4
